school_id,state,geographic_school_district,children_5_17_saipe_estimate,poverty_saipe_estimate,single_parent_estimate,single_parent_margin_of_error,hhs_with_vulnerable_job_estimate,vulnerable_job_margin_of_error,crowded_conditions_estimate,hh_with_crowded_conditions_margin_of_error,no_computer_or_internet_estimate,no_computer_or_internet_margin_of_error,children_with_disability,children_with_disability_margin_of_error,linguistically_isolated_children,linguistically_isolated_children_margin_of_error
16860,New Jersey,Waldwick Borough School District,1800,0.055136390030384064,0.10029850900173187,6%-14%,0.25432053208351135,21%-29%,0,0%-1%,0,0%-1%,0.04833333194255829,2%-8%,0,0%-2%
16870,New Jersey,Wallkill Valley Regional School District,2767,0.058673471212387085,0.26507487893104553,19%-34%,0.2944696545600891,27%-32%,0.010126231238245964,0%-2%,0.045883942395448685,2%-7%,0.03288760408759117,1%-6%,0,0%-1%
16890,New Jersey,Wall Township School District,4276,0.05577503889799118,0.189927339553833,14%-24%,0.2561606764793396,22%-29%,0.008406849578022957,0%-2%,0.007568764965981245,0%-2%,0.015434985980391502,1%-3%,0.006314312573522329,0%-2%
16920,New Jersey,Wallington Borough School District,1517,0.13464447855949402,0.20074906945228577,13%-28%,0.2614326775074005,23%-30%,0.03828058019280434,2%-6%,0.07919330894947052,2%-13%,0.024390242993831635,0%-5%,0.14568226039409637,8%-21%
16950,New Jersey,Wanaque Borough School District,1607,0.08165137469768524,0.16412971913814545,8%-25%,0.3328671455383301,27%-40%,0,0%-1%,0,0%-1%,0.0597386434674263,1%-11%,0,0%-2%
16970,New Jersey,Warren Hills Regional School District,3811,0.06528189778327942,0.182988241314888,12%-24%,0.28664642572402954,25%-32%,0.010305850766599178,0%-2%,0.020703516900539398,0%-4%,0.03332458809018135,1%-6%,0.01863028109073639,0%-4%
16980,New Jersey,Warren Township School District,2929,0.024434389546513557,0.0865350067615509,5%-12%,0.24876011908054352,21%-28%,0.0021346788853406906,0%-1%,0.009752020239830017,0%-2%,0.015705019235610962,0%-3%,0.016729259863495827,0%-4%
17010,New Jersey,Washington Borough School District,971,0.11800000071525574,0.27912089228630066,16%-40%,0.2891913056373596,23%-35%,0.0068389056250452995,0%-3%,0.018085908144712448,0%-4%,0.01956745609641075,0%-5%,0.04222451150417328,0%-11%
17040,New Jersey,Washington Township School District,81,0.13953489065170288,0.10810811072587967,2%-19%,0.31335151195526123,23%-40%,0.01650165021419525,0%-10%,0.1649484485387802,0%-38%,0.06172839552164078,0%-24%,0.1358024626970291,0%-43%
17070,New Jersey,Washington Township School District,7685,0.05513843148946762,0.2307022660970688,19%-28%,0.25970882177352905,24%-28%,0.004020813852548599,0%-1%,0.03504122421145439,2%-5%,0.05152895301580429,3%-7%,0.014183474704623222,0%-3%
17100,New Jersey,Robbinsville Township School District,2974,0.022401120513677597,0.09618263691663742,6%-14%,0.23280686140060425,20%-27%,0.004162536934018135,0%-1%,0.0410844050347805,0%-8%,0.017484867945313454,0%-3%,0.03765971586108208,0%-7%
17130,New Jersey,Washington Township School District,3805,0.016922472044825554,0.12510566413402557,7%-18%,0.22481203079223633,20%-25%,0.001793868257664144,0%-1%,0.02658531256020069,0%-5%,0.040735874325037,1%-7%,0.007621550466865301,0%-2%
17160,New Jersey,Washington Township School District,1193,0.030249109491705894,0.11759259551763535,0%-23%,0.2733164131641388,21%-34%,0,0%-2%,0,0%-2%,0.03352892026305199,0%-8%,0,0%-3%
17190,New Jersey,Watchung Borough School District,1146,0.03846153989434242,0.16753381490707397,0%-36%,0.23085221648216248,18%-28%,0,0%-2%,0.04341636970639229,0%-9%,0.018324607983231544,0%-4%,0,0%-3%
17220,New Jersey,Watchung Hills Regional School District,5517,0.024736842140555382,0.09570041298866272,5%-14%,0.22234056890010834,20%-24%,0.0016681385459378362,0%-1%,0.01390498224645853,0%-3%,0.013775602914392948,1%-2%,0.008881638757884502,0%-2%
17250,New Jersey,Waterford Township School District,1620,0.08199643343687057,0.24662402272224426,16%-34%,0.3231932520866394,27%-38%,0.004580589942634106,0%-2%,0.005106777884066105,0%-2%,0.02469135820865631,1%-4%,0,0%-2%
17280,New Jersey,Wayne Township School District,8273,0.04723717272281647,0.17016442120075226,13%-21%,0.2612973153591156,24%-28%,0.015941308811306953,1%-2%,0.013466470874845982,0%-3%,0.05584431439638138,3%-8%,0.00942826084792614,0%-2%
17310,New Jersey,Weehawken Township School District,1585,0.1335187703371048,0.430463582277298,34%-52%,0.21930131316184998,19%-25%,0.05711190402507782,4%-8%,0.014644351787865162,0%-4%,0.023343848064541817,0%-5%,0.019558358937501907,0%-5%
17340,New Jersey,Wenonah Borough School District,483,0.03017241321504116,0.16739130020141602,7%-27%,0.2324414700269699,18%-28%,0,0%-4%,0,0%-4%,0.02277432754635811,0%-6%,0,0%-5%
17400,New Jersey,West Cape May Borough School District,165,0.1428571492433548,0.65625,39%-92%,0.4932735562324524,36%-63%,0,0%-6%,0,0%-9%,0.072727270424366,1%-13%,0.28484848141670227,0%-67%
17430,New Jersey,West Deptford Township School District,3223,0.06749611347913742,0.2180585265159607,15%-29%,0.2555575668811798,22%-29%,0.00939246267080307,0%-2%,0.025965074077248573,0%-5%,0.08408315479755402,5%-12%,0,0%-1%
17460,New Jersey,West Essex Regional School District,4061,0.034902166575193405,0.19471858441829681,13%-26%,0.21644508838653564,19%-25%,0.0025528811383992434,0%-1%,0.001982160611078143,0%-1%,0.030780596658587456,1%-6%,0.010588524863123894,0%-3%
17490,New Jersey,West Long Branch Borough School District,1223,0.06534090638160706,0.08925318717956543,1%-17%,0.2913282811641693,25%-33%,0.0020333467982709408,0%-2%,0.007476635742932558,0%-3%,0.024529844522476196,0%-5%,0,0%-3%
17520,New Jersey,West Milford Township School District,4313,0.050268881022930145,0.20979765057563782,15%-27%,0.28639307618141174,26%-32%,0.011480934917926788,0%-2%,0.06440198421478271,2%-10%,0.0806862935423851,5%-11%,0.002086714608594775,0%-1%
17550,New Jersey,West Morris Regional School District,7802,0.016050243750214577,0.11499171704053879,8%-15%,0.20350348949432373,18%-22%,0.001590788597241044,0%-1%,0.018385790288448334,0%-3%,0.03217123821377754,2%-5%,0.003716995706781745,0%-1%
17580,New Jersey,West New York Town School District,7223,0.2759413719177246,0.5094810128211975,45%-57%,0.3545073866844177,33%-38%,0.11498523503541946,10%-13%,0.1735810935497284,13%-22%,0.04610272869467735,3%-6%,0.23051363229751587,19%-27%
17610,New Jersey,West Orange Town School District,7416,0.09959322959184647,0.2912592887878418,23%-35%,0.20979920029640198,19%-23%,0.016768012195825577,1%-2%,0.05011295899748802,3%-7%,0.054341964423656464,3%-7%,0.06202804669737816,3%-10%
17640,New Jersey,Woodland Park Borough School District,1777,0.16140666604042053,0.30087462067604065,23%-37%,0.3041941225528717,26%-35%,0.03185151144862175,1%-5%,0.059707097709178925,1%-11%,0.048958919942379,1%-9%,0.036578502506017685,1%-6%
17670,New Jersey,West Wildwood Borough School District,30,0.11940298229455948,0.3125,0%-74%,0.31081080436706543,13%-49%,0.009803921915590763,0%-14%,0,0%-46%,0,0%-57%,0,0%-80%
17700,New Jersey,West Windsor-Plainsboro Regional School District,10365,0.035541195422410965,0.14463917911052704,11%-18%,0.11736073344945908,10%-13%,0.02346380427479744,2%-3%,0.012968078255653381,0%-2%,0.018330920487642288,1%-3%,0.051133621484041214,3%-8%
17730,New Jersey,Westampton Township School District,1795,0.05780933052301407,0.1340269297361374,5%-22%,0.2299591600894928,17%-29%,0,0%-1%,0.0190151147544384,0%-5%,0.019498607143759727,0%-4%,0,0%-2%
17760,New Jersey,Westfield Town School District,6880,0.02401129901409149,0.12993218004703522,9%-17%,0.1811344176530838,16%-20%,0.0023130301851779222,0%-1%,0.01062371488660574,0%-2%,0.011046512052416801,0%-2%,0.0162790697067976,0%-3%
17790,New Jersey,Westville Borough School District,836,0.15409836173057556,0.5006877779960632,36%-64%,0.3501006066799164,27%-43%,0.02139364369213581,0%-5%,0.10136452317237854,1%-20%,0.06459330022335052,0%-14%,0,0%-3%
17820,New Jersey,Westwood Regional School District,3466,0.047394853085279465,0.13394616544246674,7%-20%,0.23811276257038116,21%-27%,0.0064186532981693745,0%-1%,0.008050089702010155,0%-2%,0.06116560846567154,3%-9%,0.04702827334403992,0%-10%
17850,New Jersey,Weymouth Township School District,429,0.11838006228208542,0.22959183156490326,0%-49%,0.3087557554244995,21%-40%,0.010318142361938953,0%-4%,0.44999998807907104,8%-82%,0.4195804297924042,22%-62%,0,0%-6%
17880,New Jersey,Wharton Borough School District,1255,0.12941177189350128,0.28949689865112305,15%-43%,0.30836454033851624,23%-38%,0.04531851038336754,0%-9%,0.1870850920677185,0%-42%,0.05099601671099663,0%-11%,0.2366533875465393,0%-48%
17910,New Jersey,White Township School District,350,0.057866185903549194,0.16285714507102966,1%-31%,0.3105691075325012,21%-41%,0.024708624929189682,0%-5%,0,0%-5%,0,0%-5%,0,0%-7%
17940,New Jersey,Wildwood City School District,513,0.4077834188938141,0.24864864349365234,7%-42%,0.40062761306762695,34%-47%,0.025771018117666245,0%-5%,0.1411042958498001,1%-27%,0.054580897092819214,0%-11%,0,0%-7%
17970,New Jersey,Wildwood Crest Borough School District,342,0.1875,0.2830769121646881,15%-41%,0.36083269119262695,28%-44%,0,0%-2%,0,0%-5%,0.07894736528396606,0%-19%,0,0%-7%
18000,New Jersey,Willingboro Township School District,4543,0.14863519370555878,0.47982391715049744,42%-54%,0.24214711785316467,22%-27%,0.017050379887223244,1%-2%,0.019678840413689613,0%-4%,0.08122386038303375,6%-10%,0.029275808483362198,0%-6%
18030,New Jersey,Winfield Township School District,147,0.12244898080825806,0.41911765933036804,20%-64%,0.2960088551044464,24%-36%,0.030054645612835884,0%-8%,0.05597015097737312,0%-15%,0.013605441898107529,0%-10%,0,0%-16%
18060,New Jersey,Winslow Township School District,6810,0.1370670646429062,0.4092598855495453,32%-50%,0.27468135952949524,25%-30%,0.016623113304376602,1%-2%,0.08462055027484894,5%-11%,0.042584434151649475,2%-6%,0.005433186423033476,0%-2%
18090,New Jersey,Woodbine Borough School District,318,0.22525596618652344,0.6086956262588501,44%-78%,0.2745762765407562,20%-35%,0.021197007969021797,0%-6%,0.1368209272623062,4%-24%,0.18238992989063263,10%-27%,0.08176100999116898,0%-18%
18120,New Jersey,Woodbridge Township School District,14273,0.09233228862285614,0.2746407687664032,23%-32%,0.26925384998321533,25%-29%,0.04468792676925659,4%-5%,0.1027122288942337,8%-12%,0.037833672016859055,3%-5%,0.055349260568618774,4%-7%
18150,New Jersey,Woodbury City School District,1317,0.22309711575508118,0.6222222447395325,48%-77%,0.28955867886543274,23%-35%,0.039200615137815475,1%-7%,0.2805691361427307,14%-42%,0.09491267800331116,4%-15%,0.014426727779209614,0%-5%
18180,New Jersey,Woodbury Heights Borough School District,375,0.03448275849223137,0.3801652789115906,25%-51%,0.2761780023574829,22%-33%,0,0%-3%,0.03246753290295601,0%-8%,0.08266666531562805,2%-14%,0.024000000208616257,0%-9%
18210,New Jersey,Woodcliff Lake Borough School District,1099,0.020359281450510025,0.010999999940395355,0%-3%,0.26979774236679077,21%-33%,0,0%-2%,0,0%-2%,0.006369426846504211,0%-3%,0,0%-3%
18240,New Jersey,Woodland Township School District,219,0.05303030461072922,0.3651685416698456,18%-55%,0.24838709831237793,20%-30%,0.006651884876191616,0%-7%,0.02641509473323822,0%-10%,0.16894976794719696,0%-35%,0,0%-11%
18270,New Jersey,Woodlynne Borough School District,703,0.32096773386001587,0.6916167736053467,54%-84%,0.4282178282737732,31%-55%,0.06329113990068436,2%-11%,0.13422131538391113,2%-25%,0.07681365311145782,3%-12%,0.09246088564395905,2%-17%
18300,New Jersey,Wood-Ridge Borough School District,1097,0.05245901644229889,0.23138034343719482,6%-40%,0.2242058962583542,18%-27%,0.025830257683992386,0%-5%,0,0%-2%,0.04649042710661888,0%-10%,0,0%-3%
18330,New Jersey,Woodstown-Pilesgrove Regional School District,1089,0.1064935028553009,0.36402568221092224,24%-49%,0.2530275583267212,21%-30%,0.00749574089422822,0%-2%,0.0494396835565567,0%-10%,0.0596877858042717,2%-10%,0,0%-3%
18360,New Jersey,Wyckoff Township School District,3476,0.016545601189136505,0.13929572701454163,8%-19%,0.24118857085704803,21%-27%,0.0035026269033551216,0%-1%,0.013500930741429329,0%-3%,0.02071346342563629,1%-3%,0,0%-1%
34001,New Jersey,Joint Base McGuire-Dix-Lakehurst,1953,0.05759599432349205,0.12185119837522507,7%-18%,0.26324236392974854,24%-29%,0.060499779880046844,3%-9%,0.011217948980629444,0%-2%,0.032258063554763794,2%-5%,0.018433179706335068,0%-4%
1,New Mexico,Vaughn Municipal Schools,17,0.2566371560096741,0,0%-80%,0.39344263076782227,0%-90%,0.03164556995034218,0%-21%,0.25,0%-100%,0,0%-100%,0,0%-100%
10,New Mexico,Rio Rancho Public Schools,18696,0.09998372197151184,0.2768669128417969,25%-31%,0.31507065892219543,29%-34%,0.02090572379529476,1%-3%,0.0819457545876503,6%-10%,0.04974326118826866,4%-6%,0.020432177931070328,0%-4%
30,New Mexico,Alamogordo Public Schools,7145,0.24837566912174225,0.3319163918495178,26%-40%,0.30983880162239075,28%-34%,0.013641013763844967,1%-2%,0.14188598096370697,10%-19%,0.03820853680372238,2%-6%,0.006438068579882383,0%-2%
60,New Mexico,Albuquerque Public Schools,112099,0.20739774405956268,0.4017384946346283,39%-42%,0.30182385444641113,29%-31%,0.026971837505698204,2%-3%,0.15583953261375427,14%-17%,0.045210037380456924,4%-5%,0.03454981744289398,3%-4%
90,New Mexico,Animas Public Schools,149,0.23417721688747406,0,0%-9%,0.09943182021379471,0%-20%,0.04032257944345474,0%-11%,0.12751677632331848,0%-28%,0.033557046204805374,0%-13%,0.05369127541780472,0%-22%
120,New Mexico,Artesia Public Schools,4405,0.17545664310455322,0.3606390953063965,25%-47%,0.24836035072803497,20%-30%,0.05411966145038605,3%-8%,0.11316872388124466,5%-18%,0.03927355259656906,1%-6%,0.006129398476332426,0%-2%
150,New Mexico,Aztec Municipal Schools,3205,0.128484845161438,0.41122186183929443,33%-49%,0.3259199261665344,28%-37%,0.03843870759010315,2%-5%,0.13429033756256104,9%-18%,0.03650546073913574,1%-6%,0.0031201248057186604,0%-1%
180,New Mexico,Belen Consolidated Schools,5296,0.22038567066192627,0.3801169693470001,27%-49%,0.2768184244632721,24%-31%,0.02671755664050579,2%-4%,0.3053772747516632,21%-40%,0.10762839764356613,6%-16%,0.013783987611532211,0%-3%
210,New Mexico,Bernalillo Public Schools,3942,0.17866294085979462,0.4456395208835602,41%-48%,0.30820879340171814,29%-33%,0.05162326619029045,4%-6%,0.4205246865749359,38%-46%,0.03475393354892731,2%-5%,0.0481988824903965,2%-7%
240,New Mexico,Bloomfield Municipal Schools,3516,0.23714615404605865,0.38469788432121277,30%-47%,0.3025648295879364,26%-34%,0.06614067405462265,5%-8%,0.2786620855331421,21%-35%,0.04209328815340996,2%-6%,0.06626848876476288,1%-12%
270,New Mexico,Capitan Municipal Schools,434,0.23827391862869263,0.27073171734809875,10%-44%,0.34567901492118835,26%-43%,0.0028785262256860733,0%-2%,0.18232044577598572,4%-32%,0,0%-4%,0,0%-6%
300,New Mexico,Carlsbad Municipal Schools,6348,0.1635638326406479,0.34059441089630127,27%-41%,0.28576409816741943,25%-32%,0.040518756955862045,3%-5%,0.06785514950752258,3%-11%,0.023471958935260773,1%-4%,0.009766855277121067,0%-3%
330,New Mexico,Carrizozo Municipal Schools,207,0.4285714328289032,0.6811594367027283,9%-100%,0.29754599928855896,17%-43%,0,0%-5%,0.1596638709306717,5%-27%,0.03381642326712608,0%-11%,0,0%-12%
390,New Mexico,Central Consolidated Schools,6662,0.28467047214508057,0.5959302186965942,56%-63%,0.23762470483779907,21%-26%,0.11236198246479034,10%-12%,0.5501775145530701,51%-59%,0.018913239240646362,1%-2%,0.004803362302482128,0%-1%
420,New Mexico,Chama Valley Independent Schools,339,0.19166666269302368,0,0%-100%,0,0%-100%,0,0%-3%,0.35501354932785034,12%-59%,0,0%-5%,0,0%-7%
480,New Mexico,Cimarron Public Schools,435,0.2983425557613373,0.4507462680339813,13%-77%,0.5562403798103333,48%-64%,0.023923445492982864,0%-5%,0.35368043184280396,13%-58%,0.08275862038135529,3%-14%,0.2183908075094223,0%-50%
510,New Mexico,Clayton Public Schools,445,0.2702169716358185,0.4094488322734833,25%-57%,0.24655547738075256,18%-32%,0.005747126415371895,0%-3%,0.35060974955558777,15%-56%,0.0516853928565979,0%-10%,0.020224718376994133,0%-8%
540,New Mexico,Cloudcroft Municipal Schools,318,0.29573169350624084,0.4856114983558655,35%-62%,0.27738693356513977,20%-35%,0.008183306083083153,0%-3%,0.03038674034178257,0%-10%,0.04088050499558449,0%-11%,0,0%-8%
570,New Mexico,Clovis Municipal Schools,8529,0.23870813846588135,0.40358564257621765,35%-45%,0.2968725562095642,27%-32%,0.0328030101954937,2%-4%,0.1872182935476303,14%-23%,0.03364989906549454,2%-5%,0.06202368438243866,4%-9%
600,New Mexico,Cobre Consolidated Schools,1214,0.2773333191871643,0.28709056973457336,20%-38%,0.263904869556427,20%-32%,0.020439764484763145,1%-3%,0.3065387010574341,21%-40%,0.09390445053577423,3%-16%,0,0%-3%
630,New Mexico,Corona Municipal Schools,34,0.21568627655506134,0.1875,0%-89%,0.20353981852531433,0%-54%,0,0%-26%,0,0%-59%,0,0%-50%,0,0%-71%
660,New Mexico,Cuba Independent Schools,1046,0.4020408093929291,0.4180522561073303,34%-50%,0.2465972751379013,19%-30%,0.10956175625324249,9%-13%,0.5996955633163452,53%-67%,0.008604206144809723,0%-2%,0.1940726637840271,11%-28%
690,New Mexico,Deming Public Schools,4585,0.3836421072483063,0.40365955233573914,33%-48%,0.2612953782081604,22%-30%,0.02293628826737404,1%-3%,0.25509244203567505,18%-33%,0.05365321785211563,3%-8%,0.06390403211116791,3%-10%
720,New Mexico,Des Moines Municipal Schools,93,0.14666666090488434,0.4126984179019928,0%-88%,0.08808290213346481,0%-23%,0.013245033100247383,0%-19%,0.22413793206214905,0%-53%,0,0%-18%,0,0%-26%
750,New Mexico,Dexter Consolidated Schools,767,0.20772947371006012,0.3120124936103821,16%-46%,0.320175439119339,24%-40%,0.08074011653661728,4%-12%,0.2550143301486969,9%-42%,0.11734028905630112,3%-20%,0.050847455859184265,0%-10%
790,New Mexico,Dora Consolidated Schools,117,0.19801980257034302,0.01834862306714058,0%-6%,0.15916955471038818,6%-25%,0.010989011265337467,0%-11%,0.17553190886974335,3%-32%,0.04273504391312599,0%-11%,0.17094017565250397,0%-44%
810,New Mexico,Dulce Independent Schools,951,0.28137385845184326,0.6804123520851135,52%-84%,0.2586345374584198,15%-37%,0.06995885074138641,2%-12%,0.37619397044181824,28%-47%,0.031545739620923996,0%-6%,0,0%-3%
840,New Mexico,Elida Municipal Schools,109,0.1803278625011444,0.14130434393882751,0%-30%,0.12716762721538544,4%-22%,0.02083333395421505,0%-17%,0.0901639312505722,0%-28%,0.0917431190609932,0%-26%,0,0%-22%
900,New Mexico,Española Municipal Schools,5860,0.25364336371421814,0,0%-100%,0,0%-100%,0.02449738048017025,2%-3%,0.39528635144233704,33%-46%,0.027474403381347656,1%-4%,0.014675768092274666,1%-2%
930,New Mexico,Estancia Municipal Schools,686,0.23298032581806183,0.34587812423706055,6%-63%,0.1096256673336029,4%-18%,0.032299742102622986,0%-8%,0.16284403204917908,5%-27%,0.07434402406215668,0%-18%,0,0%-3%
960,New Mexico,Eunice Municipal Schools,959,0.17881706357002258,0.39260968565940857,25%-53%,0.31481480598449707,24%-39%,0.050751879811286926,1%-9%,0.19329896569252014,6%-32%,0.04692387953400612,0%-9%,0,0%-3%
990,New Mexico,Farmington Municipal Schools,12191,0.20528729259967804,0.41667473316192627,36%-47%,0.3274560272693634,30%-35%,0.04990330711007118,4%-6%,0.28695806860923767,23%-34%,0.05799360200762749,4%-8%,0.021983429789543152,1%-4%
